Product code,Bureau of Meteorology station number,Year,Month,Day,Maximum temperature (Degree C),Days of accumulation of maximum temperature,Quality
IDCJAC0010,094250,2021,03,05,15.3,1,Y
IDCJAC0010,094250,2021,03,06,17.9,1,Y
IDCJAC0010,094250,2021,03,07,20.1,1,Y
IDCJAC0010,094250,2021,03,08,20.5,1,Y
IDCJAC0010,094250,2021,03,09,20.5,1,Y
IDCJAC0010,094250,2021,03,10,20.1,1,Y
IDCJAC0010,094250,2021,03,11,22.1,1,Y
IDCJAC0010,094250,2021,03,12,28.5,1,Y
IDCJAC0010,094250,2021,03,13,24.6,1,Y
IDCJAC0010,094250,2021,03,14,19.7,1,Y
IDCJAC0010,094250,2021,03,15,21.7,1,Y
IDCJAC0010,094250,2021,03,16,18.1,1,Y
IDCJAC0010,094250,2021,03,17,22.6,1,Y
IDCJAC0010,094250,2021,03,18,23.0,1,Y
IDCJAC0010,094250,2021,03,19,23.4,1,Y
IDCJAC0010,094250,2021,03,20,22.6,1,Y
IDCJAC0010,094250,2021,03,21,23.2,1,Y
IDCJAC0010,094250,2021,03,22,23.9,1,Y
IDCJAC0010,094250,2021,03,23,24.3,1,Y
IDCJAC0010,094250,2021,03,24,16.6,1,Y
IDCJAC0010,094250,2021,03,25,21.2,1,Y
IDCJAC0010,094250,2021,03,26,22.5,1,Y
IDCJAC0010,094250,2021,03,27,19.2,1,Y
IDCJAC0010,094250,2021,03,28,19.3,1,Y
IDCJAC0010,094250,2021,03,29,16.9,1,Y
IDCJAC0010,094250,2021,03,30,22.2,1,Y
IDCJAC0010,094250,2021,03,31,22.5,1,Y
IDCJAC0010,094250,2021,04,01,26.0,1,Y
IDCJAC0010,094250,2021,04,02,22.6,1,Y
IDCJAC0010,094250,2021,04,03,31.7,1,Y
IDCJAC0010,094250,2021,04,04,21.0,1,Y
IDCJAC0010,094250,2021,04,05,21.6,1,Y
IDCJAC0010,094250,2021,04,06,19.2,1,Y
IDCJAC0010,094250,2021,04,07,20.2,1,Y
IDCJAC0010,094250,2021,04,08,23.5,1,Y
IDCJAC0010,094250,2021,04,09,16.0,1,Y
IDCJAC0010,094250,2021,04,10,15.5,1,Y
IDCJAC0010,094250,2021,04,11,11.3,1,Y
IDCJAC0010,094250,2021,04,12,15.5,1,Y
IDCJAC0010,094250,2021,04,13,17.1,1,Y
IDCJAC0010,094250,2021,04,14,19.3,1,Y
IDCJAC0010,094250,2021,04,15,16.2,1,Y
IDCJAC0010,094250,2021,04,16,15.8,1,Y
IDCJAC0010,094250,2021,04,17,17.6,1,Y
IDCJAC0010,094250,2021,04,18,17.8,1,Y
IDCJAC0010,094250,2021,04,19,20.4,1,Y
IDCJAC0010,094250,2021,04,20,10.7,1,Y
IDCJAC0010,094250,2021,04,21,14.4,1,Y
IDCJAC0010,094250,2021,04,22,16.5,1,Y
IDCJAC0010,094250,2021,04,23,15.5,1,Y
IDCJAC0010,094250,2021,04,24,18.1,1,Y
IDCJAC0010,094250,2021,04,25,17.0,1,Y
IDCJAC0010,094250,2021,04,26,19.8,1,Y
IDCJAC0010,094250,2021,04,27,18.8,1,Y
IDCJAC0010,094250,2021,04,28,17.9,1,Y
IDCJAC0010,094250,2021,04,29,21.3,1,Y
IDCJAC0010,094250,2021,04,30,20.1,1,Y
IDCJAC0010,094250,2021,05,01,23.0,1,Y
IDCJAC0010,094250,2021,05,02,23.4,1,Y
IDCJAC0010,094250,2021,05,03,13.4,1,Y
IDCJAC0010,094250,2021,05,04,14.9,1,Y
IDCJAC0010,094250,2021,05,05,18.9,1,Y
IDCJAC0010,094250,2021,05,06,18.2,1,Y
IDCJAC0010,094250,2021,05,07,21.6,1,Y
IDCJAC0010,094250,2021,05,08,19.9,1,Y
IDCJAC0010,094250,2021,05,09,18.2,1,Y
IDCJAC0010,094250,2021,05,10,17.6,1,Y
IDCJAC0010,094250,2021,05,11,11.9,1,Y
IDCJAC0010,094250,2021,05,12,15.2,1,Y
IDCJAC0010,094250,2021,05,13,16.5,1,Y
IDCJAC0010,094250,2021,05,14,11.5,1,Y
IDCJAC0010,094250,2021,05,15,11.8,1,Y
IDCJAC0010,094250,2021,05,16,15.3,1,Y
IDCJAC0010,094250,2021,05,17,13.9,1,Y
IDCJAC0010,094250,2021,05,18,17.6,1,Y
IDCJAC0010,094250,2021,05,19,16.1,1,Y
IDCJAC0010,094250,2021,05,20,15.5,1,Y
IDCJAC0010,094250,2021,05,21,15.9,1,Y
IDCJAC0010,094250,2021,05,22,18.4,1,Y
IDCJAC0010,094250,2021,05,23,15.0,1,Y
IDCJAC0010,094250,2021,05,24,17.1,1,Y
IDCJAC0010,094250,2021,05,25,18.7,1,Y
IDCJAC0010,094250,2021,05,26,14.9,1,Y
IDCJAC0010,094250,2021,05,27,12.5,1,Y
IDCJAC0010,094250,2021,05,28,10.2,1,Y
IDCJAC0010,094250,2021,05,29,10.3,1,Y
IDCJAC0010,094250,2021,05,30,12.6,1,Y
IDCJAC0010,094250,2021,05,31,13.2,1,Y
IDCJAC0010,094250,2021,06,01,15.9,1,Y
IDCJAC0010,094250,2021,06,02,16.6,1,Y
IDCJAC0010,094250,2021,06,03,15.9,1,Y
IDCJAC0010,094250,2021,06,04,11.0,1,Y
IDCJAC0010,094250,2021,06,05,16.4,1,Y
IDCJAC0010,094250,2021,06,06,13.9,1,Y
IDCJAC0010,094250,2021,06,07,17.9,1,Y
IDCJAC0010,094250,2021,06,08,16.0,1,Y
IDCJAC0010,094250,2021,06,09,10.7,1,Y
IDCJAC0010,094250,2021,06,10,12.8,1,Y
IDCJAC0010,094250,2021,06,11,13.8,1,Y
IDCJAC0010,094250,2021,06,12,14.3,1,Y
IDCJAC0010,094250,2021,06,13,13.0,1,Y
IDCJAC0010,094250,2021,06,14,13.7,1,Y
IDCJAC0010,094250,2021,06,15,13.3,1,Y
IDCJAC0010,094250,2021,06,16,13.1,1,Y
IDCJAC0010,094250,2021,06,17,12.0,1,Y
IDCJAC0010,094250,2021,06,18,14.2,1,Y
IDCJAC0010,094250,2021,06,19,12.4,1,Y
IDCJAC0010,094250,2021,06,20,10.7,1,Y
IDCJAC0010,094250,2021,06,21,12.9,1,Y
IDCJAC0010,094250,2021,06,22,9.9,1,Y
IDCJAC0010,094250,2021,06,23,12.9,1,Y
IDCJAC0010,094250,2021,06,24,15.8,1,Y
IDCJAC0010,094250,2021,06,25,13.7,1,Y
IDCJAC0010,094250,2021,06,26,12.1,1,Y
IDCJAC0010,094250,2021,06,27,13.5,1,Y
IDCJAC0010,094250,2021,06,28,13.5,1,Y
IDCJAC0010,094250,2021,06,29,11.7,1,Y
IDCJAC0010,094250,2021,06,30,15.0,1,Y
IDCJAC0010,094250,2021,07,01,17.7,1,Y
IDCJAC0010,094250,2021,07,02,14.5,1,Y
IDCJAC0010,094250,2021,07,03,14.2,1,Y
IDCJAC0010,094250,2021,07,04,10.6,1,Y
IDCJAC0010,094250,2021,07,05,12.5,1,Y
IDCJAC0010,094250,2021,07,06,9.5,1,Y
IDCJAC0010,094250,2021,07,07,9.4,1,Y
IDCJAC0010,094250,2021,07,08,11.1,1,Y
IDCJAC0010,094250,2021,07,09,10.5,1,Y
IDCJAC0010,094250,2021,07,10,12.4,1,Y
IDCJAC0010,094250,2021,07,11,13.9,1,Y
IDCJAC0010,094250,2021,07,12,13.9,1,Y
IDCJAC0010,094250,2021,07,13,15.4,1,Y
IDCJAC0010,094250,2021,07,14,10.6,1,Y
IDCJAC0010,094250,2021,07,15,11.8,1,Y
IDCJAC0010,094250,2021,07,16,13.9,1,Y
IDCJAC0010,094250,2021,07,17,14.0,1,Y
IDCJAC0010,094250,2021,07,18,13.9,1,Y
IDCJAC0010,094250,2021,07,19,14.0,1,Y
IDCJAC0010,094250,2021,07,20,9.9,1,Y
IDCJAC0010,094250,2021,07,21,15.0,1,Y
IDCJAC0010,094250,2021,07,22,14.5,1,Y
IDCJAC0010,094250,2021,07,23,14.8,1,Y
IDCJAC0010,094250,2021,07,24,13.2,1,Y
IDCJAC0010,094250,2021,07,25,8.6,1,Y
IDCJAC0010,094250,2021,07,26,15.3,1,Y
IDCJAC0010,094250,2021,07,27,17.1,1,Y
IDCJAC0010,094250,2021,07,28,15.0,1,Y
IDCJAC0010,094250,2021,07,29,12.9,1,Y
IDCJAC0010,094250,2021,07,30,16.1,1,Y
IDCJAC0010,094250,2021,07,31,17.0,1,Y
IDCJAC0010,094250,2021,08,01,12.7,1,Y
IDCJAC0010,094250,2021,08,02,14.3,1,Y
IDCJAC0010,094250,2021,08,03,13.0,1,Y
IDCJAC0010,094250,2021,08,04,14.5,1,Y
IDCJAC0010,094250,2021,08,05,15.1,1,Y
IDCJAC0010,094250,2021,08,06,15.8,1,Y
IDCJAC0010,094250,2021,08,07,12.5,1,Y
IDCJAC0010,094250,2021,08,08,13.1,1,Y
IDCJAC0010,094250,2021,08,09,15.7,1,Y
IDCJAC0010,094250,2021,08,10,18.3,1,Y
IDCJAC0010,094250,2021,08,11,16.2,1,Y
IDCJAC0010,094250,2021,08,12,14.2,1,Y
IDCJAC0010,094250,2021,08,13,15.1,1,Y
IDCJAC0010,094250,2021,08,14,16.4,1,Y
IDCJAC0010,094250,2021,08,15,17.0,1,Y
IDCJAC0010,094250,2021,08,16,10.3,1,Y
IDCJAC0010,094250,2021,08,17,13.0,1,Y
IDCJAC0010,094250,2021,08,18,13.5,1,Y
IDCJAC0010,094250,2021,08,19,15.5,1,Y
IDCJAC0010,094250,2021,08,20,15.5,1,Y
IDCJAC0010,094250,2021,08,21,17.0,1,Y
IDCJAC0010,094250,2021,08,22,19.0,1,Y
IDCJAC0010,094250,2021,08,23,12.3,1,Y
IDCJAC0010,094250,2021,08,24,13.5,1,Y
IDCJAC0010,094250,2021,08,25,10.9,1,Y
IDCJAC0010,094250,2021,08,26,11.2,1,Y
IDCJAC0010,094250,2021,08,27,10.4,1,Y
IDCJAC0010,094250,2021,08,28,10.9,1,Y
IDCJAC0010,094250,2021,08,29,12.9,1,Y
IDCJAC0010,094250,2021,08,30,17.3,1,Y
IDCJAC0010,094250,2021,08,31,19.1,1,Y
IDCJAC0010,094250,2021,09,01,19.0,1,Y
IDCJAC0010,094250,2021,09,02,24.1,1,Y
IDCJAC0010,094250,2021,09,03,14.0,1,Y
IDCJAC0010,094250,2021,09,04,13.1,1,Y
IDCJAC0010,094250,2021,09,05,13.5,1,Y
IDCJAC0010,094250,2021,09,06,15.3,1,Y
IDCJAC0010,094250,2021,09,07,14.2,1,Y
IDCJAC0010,094250,2021,09,08,19.3,1,Y
IDCJAC0010,094250,2021,09,09,19.2,1,Y
IDCJAC0010,094250,2021,09,10,14.4,1,Y
IDCJAC0010,094250,2021,09,11,20.3,1,Y
IDCJAC0010,094250,2021,09,12,12.9,1,Y
IDCJAC0010,094250,2021,09,13,11.1,1,Y
IDCJAC0010,094250,2021,09,14,13.8,1,Y
IDCJAC0010,094250,2021,09,15,13.2,1,Y
IDCJAC0010,094250,2021,09,16,13.4,1,Y
IDCJAC0010,094250,2021,09,17,15.0,1,Y
IDCJAC0010,094250,2021,09,18,15.3,1,Y
IDCJAC0010,094250,2021,09,19,18.7,1,Y
IDCJAC0010,094250,2021,09,20,12.3,1,Y
IDCJAC0010,094250,2021,09,21,17.2,1,Y
IDCJAC0010,094250,2021,09,22,22.9,1,Y
IDCJAC0010,094250,2021,09,23,18.1,1,Y
IDCJAC0010,094250,2021,09,24,14.5,1,Y
IDCJAC0010,094250,2021,09,25,10.6,1,Y
IDCJAC0010,094250,2021,09,26,15.0,1,Y
IDCJAC0010,094250,2021,09,27,16.8,1,Y
IDCJAC0010,094250,2021,09,28,16.5,1,Y
IDCJAC0010,094250,2021,09,29,14.0,1,Y
IDCJAC0010,094250,2021,09,30,13.3,1,Y
IDCJAC0010,094250,2021,10,01,15.7,1,Y
IDCJAC0010,094250,2021,10,02,15.3,1,Y
IDCJAC0010,094250,2021,10,03,15.8,1,Y
IDCJAC0010,094250,2021,10,04,17.7,1,Y
IDCJAC0010,094250,2021,10,05,16.6,1,Y
IDCJAC0010,094250,2021,10,06,18.5,1,Y
IDCJAC0010,094250,2021,10,07,15.1,1,Y
IDCJAC0010,094250,2021,10,08,23.3,1,Y
IDCJAC0010,094250,2021,10,09,18.4,1,Y
IDCJAC0010,094250,2021,10,10,14.8,1,Y
IDCJAC0010,094250,2021,10,11,13.1,1,Y
IDCJAC0010,094250,2021,10,12,15.7,1,Y
IDCJAC0010,094250,2021,10,13,16.1,1,Y
IDCJAC0010,094250,2021,10,14,14.7,1,Y
IDCJAC0010,094250,2021,10,15,16.8,1,Y
IDCJAC0010,094250,2021,10,16,14.6,1,Y
IDCJAC0010,094250,2021,10,17,18.3,1,Y
IDCJAC0010,094250,2021,10,18,17.4,1,Y
IDCJAC0010,094250,2021,10,19,12.7,1,Y
IDCJAC0010,094250,2021,10,20,15.7,1,Y
IDCJAC0010,094250,2021,10,21,24.0,1,Y
IDCJAC0010,094250,2021,10,22,19.9,1,Y
IDCJAC0010,094250,2021,10,23,11.9,1,Y
IDCJAC0010,094250,2021,10,24,12.4,1,Y
IDCJAC0010,094250,2021,10,25,11.8,1,Y
IDCJAC0010,094250,2021,10,26,14.3,1,Y
IDCJAC0010,094250,2021,10,27,21.2,1,Y
IDCJAC0010,094250,2021,10,28,18.8,1,Y
IDCJAC0010,094250,2021,10,29,8.9,1,Y
IDCJAC0010,094250,2021,10,30,14.9,1,Y
IDCJAC0010,094250,2021,10,31,17.3,1,Y
IDCJAC0010,094250,2021,11,01,18.6,1,Y
IDCJAC0010,094250,2021,11,02,23.7,1,Y
IDCJAC0010,094250,2021,11,03,23.3,1,Y
IDCJAC0010,094250,2021,11,04,17.7,1,Y
IDCJAC0010,094250,2021,11,05,20.5,1,Y
IDCJAC0010,094250,2021,11,06,25.2,1,Y
IDCJAC0010,094250,2021,11,07,15.6,1,Y
IDCJAC0010,094250,2021,11,08,17.3,1,Y
IDCJAC0010,094250,2021,11,09,18.7,1,Y
IDCJAC0010,094250,2021,11,10,13.8,1,Y
IDCJAC0010,094250,2021,11,11,15.6,1,Y
IDCJAC0010,094250,2021,11,12,14.1,1,Y
IDCJAC0010,094250,2021,11,13,12.6,1,Y
IDCJAC0010,094250,2021,11,14,16.2,1,Y
IDCJAC0010,094250,2021,11,15,11.1,1,Y
IDCJAC0010,094250,2021,11,16,13.9,1,Y
IDCJAC0010,094250,2021,11,17,19.1,1,Y
IDCJAC0010,094250,2021,11,18,15.0,1,Y
IDCJAC0010,094250,2021,11,19,17.0,1,Y
IDCJAC0010,094250,2021,11,20,15.1,1,Y
IDCJAC0010,094250,2021,11,21,18.3,1,Y
IDCJAC0010,094250,2021,11,22,19.2,1,Y
IDCJAC0010,094250,2021,11,23,23.9,1,Y
IDCJAC0010,094250,2021,11,24,24.1,1,Y
IDCJAC0010,094250,2021,11,25,18.1,1,Y
IDCJAC0010,094250,2021,11,26,14.8,1,Y
IDCJAC0010,094250,2021,11,27,18.9,1,Y
IDCJAC0010,094250,2021,11,28,20.9,1,Y
IDCJAC0010,094250,2021,11,29,20.2,1,Y
IDCJAC0010,094250,2021,11,30,23.7,1,Y
IDCJAC0010,094250,2021,12,01,29.0,1,Y
IDCJAC0010,094250,2021,12,02,23.6,1,Y
IDCJAC0010,094250,2021,12,03,18.7,1,Y
IDCJAC0010,094250,2021,12,04,14.7,1,Y
IDCJAC0010,094250,2021,12,05,20.0,1,Y
IDCJAC0010,094250,2021,12,06,23.9,1,Y
IDCJAC0010,094250,2021,12,07,15.7,1,Y
IDCJAC0010,094250,2021,12,08,15.8,1,Y
IDCJAC0010,094250,2021,12,09,16.5,1,Y
IDCJAC0010,094250,2021,12,10,15.6,1,Y
IDCJAC0010,094250,2021,12,11,15.7,1,Y
IDCJAC0010,094250,2021,12,12,18.9,1,Y
IDCJAC0010,094250,2021,12,13,25.1,1,Y
IDCJAC0010,094250,2021,12,14,20.7,1,Y
IDCJAC0010,094250,2021,12,15,20.7,1,Y
IDCJAC0010,094250,2021,12,16,18.4,1,Y
IDCJAC0010,094250,2021,12,17,24.8,1,Y
IDCJAC0010,094250,2021,12,18,31.7,1,Y
IDCJAC0010,094250,2021,12,19,25.1,1,Y
IDCJAC0010,094250,2021,12,20,21.1,1,Y
IDCJAC0010,094250,2021,12,21,22.5,1,Y
IDCJAC0010,094250,2021,12,22,19.3,1,Y
IDCJAC0010,094250,2021,12,23,19.7,1,Y
IDCJAC0010,094250,2021,12,24,25.8,1,Y
IDCJAC0010,094250,2021,12,25,23.5,1,Y
IDCJAC0010,094250,2021,12,26,19.2,1,Y
IDCJAC0010,094250,2021,12,27,16.8,1,Y
IDCJAC0010,094250,2021,12,28,20.2,1,Y
IDCJAC0010,094250,2021,12,29,20.9,1,Y
IDCJAC0010,094250,2021,12,30,23.7,1,Y
IDCJAC0010,094250,2021,12,31,24.4,1,Y
IDCJAC0010,094250,2022,01,01,23.6,1,Y
IDCJAC0010,094250,2022,01,02,20.4,1,Y
IDCJAC0010,094250,2022,01,03,19.3,1,Y
IDCJAC0010,094250,2022,01,04,19.5,1,Y
IDCJAC0010,094250,2022,01,05,20.1,1,Y
IDCJAC0010,094250,2022,01,06,19.5,1,Y
IDCJAC0010,094250,2022,01,07,25.9,1,Y
IDCJAC0010,094250,2022,01,08,16.8,1,Y
IDCJAC0010,094250,2022,01,09,23.4,1,Y
IDCJAC0010,094250,2022,01,10,17.2,1,Y
IDCJAC0010,094250,2022,01,11,20.5,1,Y
IDCJAC0010,094250,2022,01,12,19.8,1,Y
IDCJAC0010,094250,2022,01,13,21.3,1,Y
IDCJAC0010,094250,2022,01,14,22.2,1,Y
IDCJAC0010,094250,2022,01,15,26.1,1,Y
IDCJAC0010,094250,2022,01,16,22.9,1,Y
IDCJAC0010,094250,2022,01,17,25.3,1,Y
IDCJAC0010,094250,2022,01,18,19.1,1,Y
IDCJAC0010,094250,2022,01,19,18.5,1,Y
IDCJAC0010,094250,2022,01,20,22.4,1,Y
IDCJAC0010,094250,2022,01,21,24.9,1,Y
IDCJAC0010,094250,2022,01,22,24.8,1,Y
IDCJAC0010,094250,2022,01,23,26.7,1,Y
IDCJAC0010,094250,2022,01,24,23.9,1,Y
IDCJAC0010,094250,2022,01,25,21.0,1,Y
IDCJAC0010,094250,2022,01,26,20.7,1,Y
IDCJAC0010,094250,2022,01,27,27.6,1,Y
IDCJAC0010,094250,2022,01,28,30.0,1,Y
IDCJAC0010,094250,2022,01,29,20.8,1,Y
IDCJAC0010,094250,2022,01,30,23.9,1,Y
IDCJAC0010,094250,2022,01,31,27.3,1,Y
IDCJAC0010,094250,2022,02,01,29.9,1,Y
IDCJAC0010,094250,2022,02,02,19.3,1,Y
IDCJAC0010,094250,2022,02,03,19.3,1,Y
IDCJAC0010,094250,2022,02,04,19.5,1,Y
IDCJAC0010,094250,2022,02,05,20.9,1,Y
IDCJAC0010,094250,2022,02,06,21.7,1,Y
IDCJAC0010,094250,2022,02,07,25.1,1,Y
IDCJAC0010,094250,2022,02,08,23.8,1,Y
IDCJAC0010,094250,2022,02,09,26.3,1,Y
IDCJAC0010,094250,2022,02,10,25.0,1,Y
IDCJAC0010,094250,2022,02,11,20.6,1,Y
IDCJAC0010,094250,2022,02,12,21.4,1,Y
IDCJAC0010,094250,2022,02,13,26.7,1,Y
IDCJAC0010,094250,2022,02,14,19.7,1,Y
IDCJAC0010,094250,2022,02,15,21.4,1,Y
IDCJAC0010,094250,2022,02,16,26.8,1,Y
IDCJAC0010,094250,2022,02,17,24.9,1,Y
IDCJAC0010,094250,2022,02,18,20.2,1,Y
IDCJAC0010,094250,2022,02,19,28.3,1,Y
IDCJAC0010,094250,2022,02,20,26.3,1,Y
IDCJAC0010,094250,2022,02,21,18.7,1,Y
IDCJAC0010,094250,2022,02,22,21.4,1,Y
IDCJAC0010,094250,2022,02,23,29.4,1,Y
IDCJAC0010,094250,2022,02,24,22.2,1,Y
IDCJAC0010,094250,2022,02,25,18.6,1,Y
IDCJAC0010,094250,2022,02,26,19.1,1,Y
IDCJAC0010,094250,2022,02,27,21.3,1,Y
IDCJAC0010,094250,2022,02,28,19.9,1,Y
IDCJAC0010,094250,2022,03,01,24.1,1,Y
IDCJAC0010,094250,2022,03,02,23.5,1,Y
IDCJAC0010,094250,2022,03,03,25.7,1,Y
IDCJAC0010,094250,2022,03,04,26.6,1,Y
IDCJAC0010,094250,2022,03,05,25.7,1,Y
IDCJAC0010,094250,2022,03,06,18.1,1,Y
IDCJAC0010,094250,2022,03,07,21.2,1,Y
IDCJAC0010,094250,2022,03,08,17.8,1,Y
IDCJAC0010,094250,2022,03,09,18.8,1,Y
IDCJAC0010,094250,2022,03,10,19.4,1,Y
IDCJAC0010,094250,2022,03,11,21.0,1,Y
IDCJAC0010,094250,2022,03,12,22.9,1,Y
IDCJAC0010,094250,2022,03,13,25.5,1,Y
IDCJAC0010,094250,2022,03,14,19.1,1,Y
IDCJAC0010,094250,2022,03,15,20.9,1,Y
IDCJAC0010,094250,2022,03,16,24.1,1,Y
IDCJAC0010,094250,2022,03,17,28.1,1,Y
IDCJAC0010,094250,2022,03,18,18.4,1,Y
IDCJAC0010,094250,2022,03,19,20.3,1,Y
IDCJAC0010,094250,2022,03,20,22.3,1,Y
IDCJAC0010,094250,2022,03,21,,,
IDCJAC0010,094250,2022,03,22,18.1,1,Y
IDCJAC0010,094250,2022,03,23,18.1,1,Y
IDCJAC0010,094250,2022,03,24,21.7,1,Y
IDCJAC0010,094250,2022,03,25,22.8,1,Y
IDCJAC0010,094250,2022,03,26,24.6,1,Y
IDCJAC0010,094250,2022,03,27,27.0,1,Y
IDCJAC0010,094250,2022,03,28,22.3,1,Y
IDCJAC0010,094250,2022,03,29,22.8,1,Y
IDCJAC0010,094250,2022,03,30,17.0,1,Y
IDCJAC0010,094250,2022,03,31,16.0,1,Y
IDCJAC0010,094250,2022,04,01,16.7,1,Y
IDCJAC0010,094250,2022,04,02,16.1,1,Y
IDCJAC0010,094250,2022,04,03,16.6,1,Y
IDCJAC0010,094250,2022,04,04,20.6,1,Y
IDCJAC0010,094250,2022,04,05,16.3,1,Y
IDCJAC0010,094250,2022,04,06,17.5,1,Y
IDCJAC0010,094250,2022,04,07,19.8,1,Y
IDCJAC0010,094250,2022,04,08,21.2,1,Y
IDCJAC0010,094250,2022,04,09,24.8,1,Y
IDCJAC0010,094250,2022,04,10,27.1,1,Y
IDCJAC0010,094250,2022,04,11,17.1,1,Y
IDCJAC0010,094250,2022,04,12,20.0,1,Y
IDCJAC0010,094250,2022,04,13,22.3,1,Y
IDCJAC0010,094250,2022,04,14,20.8,1,Y
IDCJAC0010,094250,2022,04,15,20.1,1,Y
IDCJAC0010,094250,2022,04,16,19.7,1,Y
IDCJAC0010,094250,2022,04,17,25.8,1,Y
IDCJAC0010,094250,2022,04,18,16.5,1,Y
IDCJAC0010,094250,2022,04,19,16.4,1,Y
IDCJAC0010,094250,2022,04,20,18.4,1,Y
IDCJAC0010,094250,2022,04,21,14.6,1,Y
IDCJAC0010,094250,2022,04,22,17.7,1,Y
IDCJAC0010,094250,2022,04,23,18.8,1,Y
IDCJAC0010,094250,2022,04,24,19.3,1,Y
IDCJAC0010,094250,2022,04,25,15.0,1,Y
IDCJAC0010,094250,2022,04,26,15.8,1,Y
IDCJAC0010,094250,2022,04,27,16.0,1,Y
IDCJAC0010,094250,2022,04,28,21.1,1,Y
IDCJAC0010,094250,2022,04,29,23.1,1,Y
IDCJAC0010,094250,2022,04,30,16.8,1,Y
IDCJAC0010,094250,2022,05,01,20.6,1,Y
IDCJAC0010,094250,2022,05,02,21.9,1,Y
IDCJAC0010,094250,2022,05,03,21.0,1,Y
IDCJAC0010,094250,2022,05,04,15.0,1,Y
IDCJAC0010,094250,2022,05,05,14.7,1,Y
IDCJAC0010,094250,2022,05,06,14.6,1,Y
IDCJAC0010,094250,2022,05,07,13.1,1,Y
IDCJAC0010,094250,2022,05,08,15.1,1,Y
IDCJAC0010,094250,2022,05,09,16.1,1,Y
IDCJAC0010,094250,2022,05,10,17.6,1,Y
IDCJAC0010,094250,2022,05,11,16.1,1,Y
IDCJAC0010,094250,2022,05,12,,,
IDCJAC0010,094250,2022,05,13,15.6,1,Y
IDCJAC0010,094250,2022,05,14,19.4,1,Y
IDCJAC0010,094250,2022,05,15,20.4,1,Y
IDCJAC0010,094250,2022,05,16,12.8,1,Y
IDCJAC0010,094250,2022,05,17,14.0,1,Y
IDCJAC0010,094250,2022,05,18,12.8,1,Y
IDCJAC0010,094250,2022,05,19,13.7,1,Y
IDCJAC0010,094250,2022,05,20,13.6,1,Y
IDCJAC0010,094250,2022,05,21,13.0,1,Y
IDCJAC0010,094250,2022,05,22,11.9,1,Y
IDCJAC0010,094250,2022,05,23,15.7,1,Y
IDCJAC0010,094250,2022,05,24,14.3,1,Y
IDCJAC0010,094250,2022,05,25,17.2,1,Y
IDCJAC0010,094250,2022,05,26,16.1,1,Y
IDCJAC0010,094250,2022,05,27,15.3,1,Y
IDCJAC0010,094250,2022,05,28,15.5,1,Y
IDCJAC0010,094250,2022,05,29,11.3,1,Y
IDCJAC0010,094250,2022,05,30,13.0,1,Y
IDCJAC0010,094250,2022,05,31,10.5,1,Y
IDCJAC0010,094250,2022,06,01,11.6,1,Y
IDCJAC0010,094250,2022,06,02,11.4,1,Y
IDCJAC0010,094250,2022,06,03,12.6,1,Y
IDCJAC0010,094250,2022,06,04,14.3,1,Y
IDCJAC0010,094250,2022,06,05,13.8,1,Y
IDCJAC0010,094250,2022,06,06,12.4,1,Y
IDCJAC0010,094250,2022,06,07,9.1,1,Y
IDCJAC0010,094250,2022,06,08,11.5,1,Y
IDCJAC0010,094250,2022,06,09,12.0,1,Y
IDCJAC0010,094250,2022,06,10,9.4,1,Y
IDCJAC0010,094250,2022,06,11,11.1,1,Y
IDCJAC0010,094250,2022,06,12,9.0,1,Y
IDCJAC0010,094250,2022,06,13,12.3,1,Y
IDCJAC0010,094250,2022,06,14,12.0,1,Y
IDCJAC0010,094250,2022,06,15,10.5,1,Y
IDCJAC0010,094250,2022,06,16,12.5,1,Y
IDCJAC0010,094250,2022,06,17,12.0,1,Y
IDCJAC0010,094250,2022,06,18,13.2,1,Y
IDCJAC0010,094250,2022,06,19,14.8,1,Y
IDCJAC0010,094250,2022,06,20,13.5,1,Y
IDCJAC0010,094250,2022,06,21,14.6,1,Y
IDCJAC0010,094250,2022,06,22,13.0,1,Y
IDCJAC0010,094250,2022,06,23,16.7,1,Y
IDCJAC0010,094250,2022,06,24,12.7,1,Y
IDCJAC0010,094250,2022,06,25,14.3,1,Y
IDCJAC0010,094250,2022,06,26,11.3,1,Y
IDCJAC0010,094250,2022,06,27,11.4,1,Y
IDCJAC0010,094250,2022,06,28,14.7,1,Y
IDCJAC0010,094250,2022,06,29,13.9,1,Y
IDCJAC0010,094250,2022,06,30,11.2,1,Y
IDCJAC0010,094250,2022,07,01,11.5,1,Y
IDCJAC0010,094250,2022,07,02,12.7,1,Y
IDCJAC0010,094250,2022,07,03,13.9,1,Y
IDCJAC0010,094250,2022,07,04,15.2,1,Y
IDCJAC0010,094250,2022,07,05,15.1,1,Y
IDCJAC0010,094250,2022,07,06,12.6,1,Y
IDCJAC0010,094250,2022,07,07,13.5,1,Y
IDCJAC0010,094250,2022,07,08,11.6,1,Y
IDCJAC0010,094250,2022,07,09,11.8,1,Y
IDCJAC0010,094250,2022,07,10,12.8,1,Y
IDCJAC0010,094250,2022,07,11,14.2,1,Y
IDCJAC0010,094250,2022,07,12,12.4,1,Y
IDCJAC0010,094250,2022,07,13,9.9,1,Y
IDCJAC0010,094250,2022,07,14,12.7,1,Y
IDCJAC0010,094250,2022,07,15,11.2,1,Y
